timestamp,machine_id,machine_type,machine_status,load_percentage,production_rate,temperature,pressure,vibration,efficiency,operating_hours,maintenance_status,ambient_temperature,energy_consumption_kwh,power_kw,anomaly_flag,fault_type,hour,day_of_week,is_weekend,energy_cost,carbon_emission
2024-02-06 15:00:00,Production_Line_1,ProductionLine,Running,84.56,79.81,50.1,2.687,1.78,0.8736,1572.51,Good,11.01,24.9258,99.703,0,None,15,1,0,3.4896,11.2166
2024-02-06 15:00:00,Pump_1,Pump,Running,90.58,79.81,53.02,2.866,1.722,0.8549,1417.8,Good,11.01,8.0392,32.157,0,None,15,1,0,1.1255,3.6176
2024-02-06 15:15:00,Boiler_1,Boiler,Running,81.77,76.73,49.35,2.663,1.857,0.8257,4425.38,Good,10.99,21.777,87.108,0,None,15,1,0,3.0488,9.7997
2024-02-06 15:15:00,Compressor_1,Compressor,Running,94.92,76.73,52.22,2.935,1.876,0.8189,4135.91,Good,10.99,22.0551,88.221,0,None,15,1,0,3.0877,9.9248
2024-02-06 15:15:00,Conveyor_1,Conveyor,Running,85.08,76.73,50.19,2.643,1.84,0.8522,4857.69,Good,10.99,4.5487,18.195,0,None,15,1,0,0.6368,2.0469
2024-02-06 15:15:00,Cooling_System_1,Cooling,Running,95.21,76.73,53.84,2.976,1.91,0.8607,4530.54,Good,10.99,10.7945,43.178,0,None,15,1,0,1.5112,4.8575
2024-02-06 15:15:00,HVAC_1,HVAC,Running,91.64,76.73,51.13,2.791,1.869,0.769,5376.8,Good,10.99,17.708,70.832,0,None,15,1,0,2.4791,7.9686
2024-02-06 15:15:00,Lighting_1,Lighting,Idle,5.56,76.73,25.21,0.987,0.612,0.9377,3013.49,Good,10.99,0.2118,0.847,0,None,15,1,0,0.0297,0.0953
2024-02-06 15:15:00,Motor_1,Motor,Running,91.88,76.73,50.09,2.788,1.782,0.911,4468.55,Good,10.99,13.505,54.02,0,None,15,1,0,1.8907,6.0772
2024-02-06 15:15:00,Motor_2,Motor,Running,98.31,76.73,53.63,2.943,2.07,0.8788,2961.2,Good,10.99,12.7923,51.169,0,None,15,1,0,1.7909,5.7565
2024-02-06 15:15:00,Production_Line_1,ProductionLine,Running,80.38,76.73,49.24,2.587,1.938,0.893,1572.76,Good,10.99,23.2229,92.891,0,None,15,1,0,3.2512,10.4503
2024-02-06 15:15:00,Pump_1,Pump,Running,88.2,76.73,50.16,2.807,1.816,0.8661,1418.05,Good,10.99,7.3626,29.45,0,None,15,1,0,1.0308,3.3132
2024-02-06 15:30:00,Boiler_1,Boiler,Running,72.15,81.92,45.66,2.37,1.7,0.8054,4425.63,Good,10.36,19.4548,77.819,0,None,15,1,0,2.7237,8.7547
2024-02-06 15:30:00,Compressor_1,Compressor,Running,79.13,81.92,49.83,2.636,1.855,0.8314,4136.16,Good,10.36,17.7552,71.021,0,None,15,1,0,2.4857,7.9898
2024-02-06 15:30:00,Conveyor_1,Conveyor,Running,85.29,81.92,49.7,2.708,1.746,0.8533,4857.94,Good,10.36,4.5985,18.394,0,None,15,1,0,0.6438,2.0693
2024-02-06 15:30:00,Cooling_System_1,Cooling,Running,76.95,81.92,46.16,2.496,1.603,0.8302,4530.79,Good,10.36,9.1249,36.5,0,None,15,1,0,1.2775,4.1062
2024-02-06 15:30:00,HVAC_1,HVAC,Idle,2.58,81.92,19.09,1.062,0.562,0.7922,5376.8,Good,10.36,1.0077,4.031,0,None,15,1,0,0.1411,0.4535
2024-02-06 15:30:00,Lighting_1,Lighting,Running,88.33,81.92,49.77,2.775,1.955,0.9403,3013.74,Good,10.36,2.7546,11.019,0,None,15,1,0,0.3856,1.2396
2024-02-06 15:30:00,Motor_1,Motor,Running,83.1,81.92,49.83,2.597,1.811,0.8978,4468.8,Good,10.36,13.1162,52.465,0,None,15,1,0,1.8363,5.9023
2024-02-06 15:30:00,Motor_2,Motor,Idle,4.27,81.92,19.25,1.082,0.565,0.8888,2961.2,Good,10.36,0.4992,1.997,0,None,15,1,0,0.0699,0.2246
2024-02-06 15:30:00,Production_Line_1,ProductionLine,Running,82.94,81.92,50.07,2.692,1.536,0.8954,1573.01,Good,10.36,23.7788,95.115,0,None,15,1,0,3.329,10.7005
2024-02-06 15:30:00,Pump_1,Pump,Running,78.64,81.92,47.44,2.574,1.844,0.8719,1418.3,Good,10.36,6.9823,27.929,0,None,15,1,0,0.9775,3.142
2024-02-06 15:45:00,Boiler_1,Boiler,Running,100.0,72.46,55.6,2.948,1.966,0.8372,4425.88,Good,11.38,26.5535,106.214,0,None,15,1,0,3.7175,11.9491
2024-02-06 15:45:00,Compressor_1,Compressor,Running,92.72,72.46,52.0,2.909,1.8,0.8264,4136.41,Good,11.38,21.0441,84.176,0,None,15,1,0,2.9462,9.4698
2024-02-06 15:45:00,Conveyor_1,Conveyor,Running,80.35,72.46,48.37,2.573,1.51,0.8543,4858.19,Good,11.38,4.2939,17.176,0,None,15,1,0,0.6011,1.9323
2024-02-06 15:45:00,Cooling_System_1,Cooling,Running,78.89,72.46,48.89,2.669,1.785,0.8454,4531.04,Good,11.38,9.0063,36.025,0,None,15,1,0,1.2609,4.0528
2024-02-06 15:45:00,HVAC_1,HVAC,Stopped,0.0,72.46,20.69,0.968,0.667,0.7807,5376.8,Good,11.38,0.0699,0.28,0,None,15,1,0,0.0098,0.0315
2024-02-06 15:45:00,Lighting_1,Lighting,Running,100.0,72.46,56.51,3.009,2.184,0.9425,3013.99,Good,11.38,3.3098,13.239,0,None,15,1,0,0.4634,1.4894
2024-02-06 15:45:00,Motor_1,Motor,Running,76.43,72.46,48.04,2.555,1.582,0.8925,4469.05,Good,11.38,12.0122,48.049,0,None,15,1,0,1.6817,5.4055
2024-02-06 15:45:00,Motor_2,Motor,Running,85.33,72.46,49.94,2.822,1.764,0.888,2961.45,Good,11.38,11.11,44.44,0,None,15,1,0,1.5554,4.9995
2024-02-06 15:45:00,Production_Line_1,ProductionLine,Running,79.35,72.46,49.15,2.551,1.659,0.8756,1573.26,Good,11.38,22.3494,89.398,0,None,15,1,0,3.1289,10.0572
2024-02-06 15:45:00,Pump_1,Pump,Stopped,0.0,72.46,20.87,1.044,0.613,0.8503,1418.3,Good,11.38,0.0771,0.309,0,None,15,1,0,0.0108,0.0347
2024-02-06 16:00:00,Boiler_1,Boiler,Running,85.21,84.57,50.69,2.688,1.69,0.814,4426.13,Good,13.29,23.1897,92.759,0,None,16,1,0,3.2466,10.4354
2024-02-06 16:00:00,Compressor_1,Compressor,Running,77.67,84.57,47.62,2.559,1.697,0.8335,4136.66,Good,13.29,17.5308,70.123,0,None,16,1,0,2.4543,7.8889
2024-02-06 16:00:00,Conveyor_1,Conveyor,Running,93.01,84.57,53.5,2.829,1.852,0.8541,4858.44,Good,13.29,5.0227,20.091,0,None,16,1,0,0.7032,2.2602
2024-02-06 16:00:00,Cooling_System_1,Cooling,Idle,3.25,84.57,23.34,1.127,0.582,0.8415,4531.04,Good,13.29,0.6721,2.689,0,None,16,1,0,0.0941,0.3024
2024-02-06 16:00:00,HVAC_1,HVAC,Running,83.86,84.57,51.65,2.668,1.694,0.7891,5377.05,Good,13.29,15.8392,63.357,0,None,16,1,0,2.2175,7.1276
2024-02-06 16:00:00,Lighting_1,Lighting,Running,86.58,84.57,50.3,2.744,1.729,0.9428,3014.24,Good,13.29,2.7759,11.104,0,None,16,1,0,0.3886,1.2492
2024-02-06 16:00:00,Motor_1,Motor,Idle,6.21,84.57,25.23,1.159,0.888,0.8819,4469.05,Good,13.29,0.9137,3.655,0,None,16,1,0,0.1279,0.4112
2024-02-06 16:00:00,Motor_2,Motor,Idle,7.01,84.57,22.58,1.172,0.473,0.8794,2961.45,Good,13.29,1.1033,4.413,0,None,16,1,0,0.1545,0.4965
2024-02-06 16:00:00,Production_Line_1,ProductionLine,Running,75.29,84.57,47.76,2.485,1.538,0.8678,1573.51,Good,13.29,22.0398,88.159,0,None,16,1,0,3.0856,9.9179
2024-02-06 16:00:00,Pump_1,Pump,Stopped,0.0,84.57,18.93,1.007,0.415,0.8471,1418.3,Good,13.29,0.1312,0.525,0,None,16,1,0,0.0184,0.059
2024-02-06 16:15:00,Boiler_1,Boiler,Running,93.33,73.7,57.14,2.837,1.937,0.8079,4426.38,Good,11.28,26.6096,106.439,0,None,16,1,0,3.7253,11.9743
2024-02-06 16:15:00,Compressor_1,Compressor,Running,83.75,73.7,47.75,2.707,1.781,0.8414,4136.91,Good,11.28,18.9491,75.796,0,None,16,1,0,2.6529,8.5271
2024-02-06 16:15:00,Conveyor_1,Conveyor,Running,75.39,73.7,43.23,2.467,1.648,0.8741,4858.69,Good,11.28,4.004,16.016,0,None,16,1,0,0.5606,1.8018
2024-02-06 16:15:00,Cooling_System_1,Cooling,Running,85.28,73.7,52.36,2.668,1.546,0.8316,4531.29,Good,11.28,10.4183,41.673,0,None,16,1,0,1.4586,4.6882
2024-02-06 16:15:00,HVAC_1,HVAC,Running,83.07,73.7,49.04,2.638,1.701,0.7709,5377.3,Good,11.28,16.9213,67.685,0,None,16,1,0,2.369,7.6146
2024-02-06 16:15:00,Lighting_1,Lighting,Running,72.66,73.7,43.35,2.466,1.464,0.9396,3014.49,Good,11.28,2.2569,9.028,0,None,16,1,0,0.316,1.0156
2024-02-06 16:15:00,Motor_1,Motor,Running,94.87,73.7,52.17,2.88,2.072,0.9132,4469.3,Good,11.28,14.1384,56.554,0,None,16,1,0,1.9794,6.3623
2024-02-06 16:15:00,Motor_2,Motor,Running,75.92,73.7,47.88,2.437,1.461,0.8846,2961.7,Good,11.28,9.8228,39.291,0,None,16,1,0,1.3752,4.4203
2024-02-06 16:15:00,Production_Line_1,ProductionLine,Running,95.57,73.7,54.35,2.837,1.927,0.8866,1573.76,Good,11.28,27.1413,108.565,0,None,16,1,0,3.7998,12.2136
2024-02-06 16:15:00,Pump_1,Pump,Running,87.19,73.7,49.98,2.681,1.592,0.8672,1418.55,Good,11.28,7.6803,30.721,0,None,16,1,0,1.0752,3.4561
2024-02-06 16:30:00,Boiler_1,Boiler,Running,94.7,75.88,51.47,2.995,1.872,0.8111,4426.63,Good,10.11,26.5649,106.26,0,None,16,1,0,3.7191,11.9542
2024-02-06 16:30:00,Compressor_1,Compressor,Running,79.53,75.88,48.15,2.647,1.665,0.8237,4137.16,Good,10.11,17.653,70.612,0,None,16,1,0,2.4714,7.9438
2024-02-06 16:30:00,Conveyor_1,Conveyor,Stopped,0.0,75.88,20.99,0.916,0.317,0.8586,4858.69,Good,10.11,0.0851,0.341,0,None,16,1,0,0.0119,0.0383
2024-02-06 16:30:00,Cooling_System_1,Cooling,Running,87.1,75.88,51.7,2.692,1.832,0.8358,4531.54,Good,10.11,10.2783,41.113,0,None,16,1,0,1.439,4.6252
2024-02-06 16:30:00,HVAC_1,HVAC,Running,73.13,75.88,46.46,2.474,1.642,0.7983,5377.55,Good,10.11,14.2086,56.834,0,None,16,1,0,1.9892,6.3939
2024-02-06 16:30:00,Lighting_1,Lighting,Running,76.75,75.88,47.36,2.531,1.729,0.9414,3014.74,Good,10.11,2.4703,9.881,0,None,16,1,0,0.3458,1.1116
2024-02-06 16:30:00,Motor_1,Motor,Running,82.02,75.88,47.13,2.652,1.614,0.8959,4469.55,Good,10.11,12.7831,51.132,0,None,16,1,0,1.7896,5.7524
2024-02-06 16:30:00,Motor_2,Motor,Running,88.64,75.88,53.42,2.708,1.828,0.8884,2961.95,Good,10.11,11.2032,44.813,0,None,16,1,0,1.5684,5.0414
2024-02-06 16:30:00,Production_Line_1,ProductionLine,Idle,3.24,75.88,21.6,1.046,0.57,0.8745,1573.76,Good,10.11,1.4718,5.887,0,None,16,1,0,0.2061,0.6623
2024-02-06 16:30:00,Pump_1,Pump,Stopped,0.0,75.88,17.57,0.988,0.454,0.8792,1418.55,Good,10.11,0.0728,0.291,0,None,16,1,0,0.0102,0.0328
2024-02-06 16:45:00,Boiler_1,Boiler,Running,72.16,81.2,45.08,2.456,1.724,0.8049,4426.88,Good,10.99,20.228,80.912,0,None,16,1,0,2.8319,9.1026
2024-02-06 16:45:00,Compressor_1,Compressor,Running,72.93,81.2,47.71,2.524,1.433,0.8252,4137.41,Good,10.99,16.6153,66.461,0,None,16,1,0,2.3261,7.4769
2024-02-06 16:45:00,Conveyor_1,Conveyor,Running,72.43,81.2,45.92,2.367,1.642,0.8515,4858.94,Good,10.99,3.6802,14.721,0,None,16,1,0,0.5152,1.6561
2024-02-06 16:45:00,Cooling_System_1,Cooling,Running,87.63,81.2,50.31,2.81,1.743,0.8438,4531.79,Good,10.99,10.309,41.236,0,None,16,1,0,1.4433,4.639
2024-02-06 16:45:00,HVAC_1,HVAC,Running,87.2,81.2,49.78,2.66,1.758,0.7682,5377.8,Good,10.99,17.1781,68.712,0,None,16,1,0,2.4049,7.7301
2024-02-06 16:45:00,Lighting_1,Lighting,Running,86.19,81.2,51.64,2.734,1.645,0.9349,3014.99,Good,10.99,2.6801,10.72,0,None,16,1,0,0.3752,1.206
2024-02-06 16:45:00,Motor_1,Motor,Running,79.35,81.2,49.2,2.669,1.835,0.8987,4469.8,Good,10.99,12.3403,49.361,0,None,16,1,0,1.7276,5.5531
2024-02-06 16:45:00,Motor_2,Motor,Idle,5.6,81.2,21.37,1.089,0.585,0.8834,2961.95,Good,10.99,1.0621,4.249,0,None,16,1,0,0.1487,0.4779
2024-02-06 16:45:00,Production_Line_1,ProductionLine,Running,95.5,81.2,55.92,2.87,1.937,0.8943,1574.01,Good,10.99,26.934,107.736,0,None,16,1,0,3.7708,12.1203
2024-02-06 16:45:00,Pump_1,Pump,Running,75.59,81.2,46.4,2.466,1.732,0.8538,1418.8,Good,10.99,6.6436,26.574,0,None,16,1,0,0.9301,2.9896
2024-02-06 17:00:00,Boiler_1,Boiler,Running,83.04,79.15,48.15,2.749,1.699,0.8028,4427.13,Good,10.38,23.254,93.016,0,None,17,1,0,3.2556,10.4643
2024-02-06 17:00:00,Compressor_1,Compressor,Running,79.66,79.15,48.75,2.583,1.552,0.8307,4137.66,Good,10.38,17.9243,71.697,0,None,17,1,0,2.5094,8.0659
2024-02-06 17:00:00,Conveyor_1,Conveyor,Running,89.47,79.15,51.04,2.838,1.742,0.8566,4859.19,Good,10.38,4.6597,18.639,0,None,17,1,0,0.6524,2.0969
2024-02-06 17:00:00,Cooling_System_1,Cooling,Running,85.48,79.15,51.45,2.766,1.583,0.8379,4532.04,Good,10.38,10.0194,40.078,0,None,17,1,0,1.4027,4.5087
2024-02-06 17:00:00,HVAC_1,HVAC,Running,65.82,79.15,46.12,2.316,1.502,0.7848,5378.05,Good,10.38,13.0606,52.242,0,None,17,1,0,1.8285,5.8773
2024-02-06 17:00:00,Lighting_1,Lighting,Running,84.94,79.15,49.55,2.704,1.711,0.9297,3015.24,Good,10.38,2.7589,11.036,0,None,17,1,0,0.3862,1.2415
2024-02-06 17:00:00,Motor_1,Motor,Idle,5.13,79.15,22.19,1.108,0.53,0.91,4469.8,Good,10.38,0.8193,3.277,0,None,17,1,0,0.1147,0.3687
2024-02-06 17:00:00,Motor_2,Motor,Stopped,0.0,79.15,20.65,0.989,0.605,0.8763,2961.95,Good,10.38,0.0849,0.34,0,None,17,1,0,0.0119,0.0382
2024-02-06 17:00:00,Production_Line_1,ProductionLine,Running,78.84,79.15,48.11,2.556,1.459,0.8909,1574.26,Good,10.38,22.3198,89.279,0,None,17,1,0,3.1248,10.0439
2024-02-06 17:00:00,Pump_1,Pump,Idle,7.39,79.15,22.95,1.159,0.815,0.8661,1418.8,Good,10.38,0.5914,2.365,0,None,17,1,0,0.0828,0.2661
2024-02-06 17:15:00,Boiler_1,Boiler,Idle,7.37,77.76,24.26,1.106,0.546,0.8091,4427.13,Good,14.06,1.7592,7.037,0,None,17,1,0,0.2463,0.7916
2024-02-06 17:15:00,Compressor_1,Compressor,Running,82.97,77.76,52.76,2.644,1.655,0.8496,4137.91,Good,14.06,18.5482,74.193,0,None,17,1,0,2.5967,8.3467
2024-02-06 17:15:00,Conveyor_1,Conveyor,Running,74.54,77.76,48.67,2.545,1.545,0.8488,4859.44,Good,14.06,3.9339,15.736,0,None,17,1,0,0.5507,1.7703
2024-02-06 17:15:00,Cooling_System_1,Cooling,Running,97.12,77.76,56.36,2.963,1.973,0.8375,4532.29,Good,14.06,11.6194,46.478,0,None,17,1,0,1.6267,5.2287
2024-02-06 17:15:00,HVAC_1,HVAC,Stopped,0.0,77.76,22.12,1.066,0.359,0.7625,5378.05,Good,14.06,0.0471,0.188,0,None,17,1,0,0.0066,0.0212
2024-02-06 17:15:00,Lighting_1,Lighting,Running,75.51,77.76,49.06,2.53,1.612,0.9393,3015.49,Good,14.06,2.5125,10.05,0,None,17,1,0,0.3518,1.1306
2024-02-06 17:15:00,Motor_1,Motor,Running,90.37,77.76,52.2,2.862,1.797,0.8881,4470.05,Good,14.06,14.1304,56.521,0,None,17,1,0,1.9783,6.3587
2024-02-06 17:15:00,Motor_2,Motor,Idle,3.3,77.76,19.53,1.052,0.589,0.8904,2961.95,Good,14.06,0.9086,3.634,0,None,17,1,0,0.1272,0.4089
2024-02-06 17:15:00,Production_Line_1,ProductionLine,Running,81.96,77.76,50.63,2.643,1.871,0.8695,1574.51,Good,14.06,24.007,96.028,0,None,17,1,0,3.361,10.8032
2024-02-06 17:15:00,Pump_1,Pump,Running,74.89,77.76,45.63,2.508,1.701,0.8667,1419.05,Good,14.06,6.2627,25.051,0,None,17,1,0,0.8768,2.8182
2024-02-06 17:30:00,Boiler_1,Boiler,Running,82.13,79.56,50.78,2.59,1.603,0.8057,4427.38,Good,11.35,22.6326,90.531,0,None,17,1,0,3.1686,10.1847
2024-02-06 17:30:00,Compressor_1,Compressor,Running,74.82,79.56,46.35,2.467,1.743,0.8268,4138.16,Good,11.35,16.3104,65.242,0,None,17,1,0,2.2835,7.3397
2024-02-06 17:30:00,Conveyor_1,Conveyor,Running,90.94,79.56,49.93,2.784,1.883,0.8684,4859.69,Good,11.35,4.6588,18.635,0,None,17,1,0,0.6522,2.0965
2024-02-06 17:30:00,Cooling_System_1,Cooling,Stopped,0.0,79.56,18.54,0.956,0.565,0.855,4532.29,Good,11.35,0.0766,0.306,0,None,17,1,0,0.0107,0.0345
2024-02-06 17:30:00,HVAC_1,HVAC,Running,88.13,79.56,53.12,2.799,1.935,0.7854,5378.3,Good,11.35,16.9726,67.891,0,None,17,1,0,2.3762,7.6377
2024-02-06 17:30:00,Lighting_1,Lighting,Running,91.0,79.56,51.13,2.743,1.949,0.9418,3015.74,Good,11.35,2.9345,11.738,0,None,17,1,0,0.4108,1.3205
2024-02-06 17:30:00,Motor_1,Motor,Running,81.87,79.56,47.07,2.553,1.756,0.901,4470.3,Good,11.35,12.2501,49.0,0,None,17,1,0,1.715,5.5125
2024-02-06 17:30:00,Motor_2,Motor,Running,85.75,79.56,49.9,2.683,1.75,0.8833,2962.2,Good,11.35,10.8175,43.27,0,None,17,1,0,1.5145,4.8679
2024-02-06 17:30:00,Production_Line_1,ProductionLine,Running,69.96,79.56,42.52,2.424,1.485,0.8815,1574.76,Good,11.35,21.1497,84.599,0,None,17,1,0,2.961,9.5174
2024-02-06 17:30:00,Pump_1,Pump,Running,90.38,79.56,54.11,2.802,1.949,0.8572,1419.3,Good,11.35,7.6892,30.757,0,None,17,1,0,1.0765,3.4601
2024-02-06 17:45:00,Boiler_1,Boiler,Running,86.74,78.6,49.23,2.658,1.792,0.8145,4427.63,Good,10.26,23.8556,95.422,0,None,17,1,0,3.3398,10.735
2024-02-06 17:45:00,Compressor_1,Compressor,Running,76.71,78.6,45.61,2.486,1.519,0.8308,4138.41,Good,10.26,17.8715,71.486,0,None,17,1,0,2.502,8.0422
2024-02-06 17:45:00,Conveyor_1,Conveyor,Running,93.4,78.6,54.25,2.756,1.992,0.8511,4859.94,Good,10.26,4.7898,19.159,0,None,17,1,0,0.6706,2.1554
2024-02-06 17:45:00,Cooling_System_1,Cooling,Running,83.74,78.6,51.21,2.65,1.748,0.8365,4532.54,Good,10.26,10.3729,41.492,0,None,17,1,0,1.4522,4.6678
2024-02-06 17:45:00,HVAC_1,HVAC,Running,80.63,78.6,48.99,2.63,1.678,0.7732,5378.55,Good,10.26,15.5384,62.154,0,None,17,1,0,2.1754,6.9923
2024-02-06 17:45:00,Lighting_1,Lighting,Idle,4.33,78.6,21.01,1.022,0.608,0.947,3015.74,Good,10.26,0.0053,0.021,0,None,17,1,0,0.0007,0.0024
2024-02-06 17:45:00,Motor_1,Motor,Running,74.39,78.6,45.43,2.481,1.691,0.9213,4470.55,Good,10.26,11.3078,45.231,0,None,17,1,0,1.5831,5.0885
2024-02-06 17:45:00,Motor_2,Motor,Running,77.66,78.6,46.05,2.544,1.759,0.8886,2962.45,Good,10.26,9.616,38.464,0,None,17,1,0,1.3462,4.3272
2024-02-06 17:45:00,Production_Line_1,ProductionLine,Running,77.32,78.6,48.04,2.563,1.698,0.8863,1575.01,Good,10.26,21.847,87.388,0,None,17,1,0,3.0586,9.8312
2024-02-06 17:45:00,Pump_1,Pump,Running,75.65,78.6,48.05,2.601,1.656,0.8818,1419.55,Good,10.26,6.6664,26.666,0,None,17,1,0,0.9333,2.9999
2024-02-06 18:00:00,Boiler_1,Boiler,Idle,7.51,74.28,21.51,1.126,0.62,0.7923,4427.63,Good,10.75,1.5123,6.049,0,None,18,1,0,0.2117,0.6805
2024-02-06 18:00:00,Compressor_1,Compressor,Running,89.19,74.28,49.45,2.797,1.918,0.8236,4138.66,Good,10.75,19.8911,79.565,0,None,18,1,0,2.7848,8.951
2024-02-06 18:00:00,Conveyor_1,Conveyor,Running,88.2,74.28,51.51,2.855,1.905,0.8417,4860.19,Good,10.75,4.7384,18.954,0,None,18,1,0,0.6634,2.1323
2024-02-06 18:00:00,Cooling_System_1,Cooling,Running,89.51,74.28,50.56,2.853,1.905,0.8417,4532.79,Needs_Attention,10.75,10.8122,43.249,0,None,18,1,0,1.5137,4.8655
2024-02-06 18:00:00,HVAC_1,HVAC,Running,89.03,74.28,51.21,2.761,1.861,0.7774,5378.8,Good,10.75,17.3976,69.59,0,None,18,1,0,2.4357,7.8289
2024-02-06 18:00:00,Lighting_1,Lighting,Running,85.85,74.28,49.03,2.69,1.815,0.9223,3015.99,Good,10.75,2.8162,11.265,0,None,18,1,0,0.3943,1.2673
2024-02-06 18:00:00,Motor_1,Motor,Running,90.3,74.28,51.16,2.78,1.707,0.903,4470.8,Good,10.75,13.641,54.564,0,None,18,1,0,1.9097,6.1384
2024-02-06 18:00:00,Motor_2,Motor,Running,77.86,74.28,44.87,2.55,1.633,0.8913,2962.7,Good,10.75,9.4428,37.771,0,None,18,1,0,1.322,4.2493
2024-02-06 18:00:00,Production_Line_1,ProductionLine,Running,80.61,74.28,48.33,2.629,1.807,0.8785,1575.26,Good,10.75,22.6812,90.725,0,None,18,1,0,3.1754,10.2065
2024-02-06 18:00:00,Pump_1,Pump,Running,77.75,74.28,45.7,2.545,1.646,0.8694,1419.8,Good,10.75,6.5546,26.219,0,None,18,1,0,0.9176,2.9496
2024-02-06 18:15:00,Boiler_1,Boiler,Running,75.96,79.29,47.03,2.566,1.728,0.7992,4427.88,Good,11.79,20.5163,82.065,0,None,18,1,0,2.8723,9.2323
2024-02-06 18:15:00,Compressor_1,Compressor,Running,79.66,79.29,46.02,2.606,1.859,0.8521,4138.91,Good,11.79,18.2094,72.838,0,None,18,1,0,2.5493,8.1942
2024-02-06 18:15:00,Conveyor_1,Conveyor,Running,91.21,79.29,52.1,2.718,2.024,0.8808,4860.44,Good,11.79,4.6309,18.524,0,None,18,1,0,0.6483,2.0839
2024-02-06 18:15:00,Cooling_System_1,Cooling,Stopped,0.0,79.29,20.08,0.976,0.479,0.8401,4532.79,Good,11.79,0.1181,0.472,0,None,18,1,0,0.0165,0.0531
2024-02-06 18:15:00,HVAC_1,HVAC,Running,90.95,79.29,52.64,2.859,1.836,0.7763,5379.05,Good,11.79,17.5501,70.201,0,None,18,1,0,2.457,7.8975
2024-02-06 18:15:00,Lighting_1,Lighting,Running,73.6,79.29,46.26,2.487,1.541,0.9515,3016.24,Good,11.79,2.2505,9.002,0,None,18,1,0,0.3151,1.0127
2024-02-06 18:15:00,Motor_1,Motor,Running,86.72,79.29,50.97,2.704,1.788,0.9031,4471.05,Good,11.79,13.3099,53.239,0,None,18,1,0,1.8634,5.9895
2024-02-06 18:15:00,Motor_2,Motor,Running,82.17,79.29,46.03,2.692,1.537,0.8785,2962.95,Good,11.79,10.5751,42.3,0,None,18,1,0,1.4805,4.7588
2024-02-06 18:15:00,Production_Line_1,ProductionLine,Running,72.67,79.29,45.71,2.49,1.583,0.859,1575.51,Good,11.79,20.6398,82.559,0,None,18,1,0,2.8896,9.2879
2024-02-06 18:15:00,Pump_1,Pump,Running,80.19,79.29,47.22,2.523,1.67,0.8273,1420.05,Good,11.79,7.2774,29.11,0,None,18,1,0,1.0188,3.2748
2024-02-06 18:30:00,Boiler_1,Boiler,Idle,5.62,73.47,22.01,1.16,0.726,0.8008,4427.88,Good,12.61,1.6555,6.622,0,None,18,1,0,0.2318,0.745
2024-02-06 18:30:00,Compressor_1,Compressor,Running,84.73,73.47,50.2,2.736,1.917,0.8288,4139.16,Good,12.61,19.8092,79.237,0,None,18,1,0,2.7733,8.9141
2024-02-06 18:30:00,Conveyor_1,Conveyor,Running,78.64,73.47,48.21,2.572,1.656,0.8675,4860.69,Good,12.61,4.1707,16.683,0,None,18,1,0,0.5839,1.8768
2024-02-06 18:30:00,Cooling_System_1,Cooling,Running,72.9,73.47,47.05,2.517,1.465,0.8453,4533.04,Good,12.61,8.7515,35.006,0,None,18,1,0,1.2252,3.9382
2024-02-06 18:30:00,HVAC_1,HVAC,Running,78.25,73.47,46.54,2.582,1.807,0.7777,5379.3,Good,12.61,14.9558,59.823,0,None,18,1,0,2.0938,6.7301
2024-02-06 18:30:00,Lighting_1,Lighting,Running,74.08,73.47,44.35,2.34,1.604,0.9431,3016.49,Good,12.61,2.2431,8.972,0,None,18,1,0,0.314,1.0094
2024-02-06 18:30:00,Motor_1,Motor,Running,78.43,73.47,46.63,2.641,1.621,0.8964,4471.3,Good,12.61,12.0511,48.204,0,None,18,1,0,1.6872,5.423
2024-02-06 18:30:00,Motor_2,Motor,Running,64.38,73.47,40.76,2.24,1.454,0.871,2963.2,Good,12.61,8.6934,34.774,0,None,18,1,0,1.2171,3.912
2024-02-06 18:30:00,Production_Line_1,ProductionLine,Running,87.39,73.47,49.23,2.719,1.775,0.8839,1575.76,Good,12.61,24.3512,97.405,0,None,18,1,0,3.4092,10.958
2024-02-06 18:30:00,Pump_1,Pump,Running,70.51,73.47,42.57,2.436,1.313,0.8609,1420.3,Good,12.61,6.354,25.416,0,None,18,1,0,0.8896,2.8593
2024-02-06 18:45:00,Boiler_1,Boiler,Idle,5.5,76.63,21.99,1.067,0.43,0.8238,4427.88,Good,12.85,1.1904,4.761,0,None,18,1,0,0.1667,0.5357
2024-02-06 18:45:00,Compressor_1,Compressor,Running,86.99,76.63,52.18,2.732,1.712,0.8269,4139.41,Good,12.85,19.8286,79.314,0,None,18,1,0,2.776,8.9229
2024-02-06 18:45:00,Conveyor_1,Conveyor,Running,77.44,76.63,46.13,2.609,1.73,0.8655,4860.94,Needs_Attention,12.85,4.0267,16.107,0,None,18,1,0,0.5637,1.812
2024-02-06 18:45:00,Cooling_System_1,Cooling,Running,91.19,76.63,53.55,2.879,1.835,0.8491,4533.29,Good,12.85,10.6052,42.421,0,None,18,1,0,1.4847,4.7723
2024-02-06 18:45:00,HVAC_1,HVAC,Running,89.23,76.63,51.63,2.842,1.96,0.7768,5379.55,Good,12.85,17.2305,68.922,0,None,18,1,0,2.4123,7.7537
